2.52764,0.97931,0.791137,1.34333,-2.98882,3.43183,2.97502,2.05828,0.197134,3.99083
2.5403,0.979724,0.822095,1.5,-2.99513,3.42209,2.97909,2.0702,0.27024,4.00186
2.54832,0.986772,0.839033,1.94,-2.9967,3.41115,2.98669,2.07397,0.310508,4.01458
2.54882,0.9605,0.853991,2.35667,-3.00075,3.39339,2.99673,2.0743,0.399448,4.02356
2.5403,0.96231,0.853806,2.48333,-3.00579,3.39115,3.00667,2.06618,0.377231,4.03777
2.54436,0.991493,0.862918,2.69333,-3.00615,3.41773,3.0121,2.06664,0.330434,4.05178
2.53834,0.972944,0.842981,2.81,-3.00494,3.4286,3.02481,2.06098,0.344063,4.05699
2.54977,0.995403,0.867282,2.92667,-2.99778,3.44255,3.02868,2.07197,0.318993,4.06389
2.55158,1.01564,0.878764,2.93333,-3.0122,3.43614,3.04262,2.06926,0.321474,4.07073
2.54518,1.00893,0.846825,3,-3.01603,3.43399,3.04927,2.06661,0.320823,4.07244
2.54991,1.01217,0.840758,3.23333,-3.01772,3.45737,3.05542,2.07182,0.339746,4.07584
2.53492,1.03117,0.785127,3.25333,-3.0158,3.44042,3.05542,2.07302,0.160558,4.08429
2.50406,1.01255,0.721935,1.86333,-2.98955,3.46156,3.06666,2.05728,0.0634732,4.07754
2.50572,1.04033,0.694377,0.94,-2.97851,3.46782,3.07038,2.05979,0.00654926,4.07923
2.52376,1.04063,0.726481,1.32333,-2.98532,3.46156,3.07731,2.06604,0.127133,4.09268
2.54164,1.05723,0.775889,2.16333,-2.99133,3.46156,3.08283,2.06892,0.233276,4.10264
2.55818,1.06453,0.825323,2.57,-2.9832,3.44999,3.08329,2.08926,0.230901,4.10759
2.58027,1.0757,0.868133,3.08333,-2.97764,3.44999,3.08329,2.10475,0.325242,4.11741
2.57543,1.0689,0.847081,3.57667,-2.98386,3.42968,3.08557,2.11425,0.215986,4.11904
2.57418,1.05274,0.838024,3.99,-2.98973,3.41773,3.09013,2.112,0.27896,4.12228
2.58812,1.02422,0.911294,3.93333,-3.00438,3.41773,3.09467,2.11039,0.425153,4.14155
2.5801,1.03477,0.891537,3.69667,-3.0023,3.42318,3.09784,2.12175,0.29426,4.14155
2.57737,1.05048,0.878358,2.93667,-2.98781,3.40342,3.10144,2.11372,0.282489,4.1463
2.55976,1.06186,0.854156,2.29667,-2.98024,3.40895,3.10459,2.11185,0.0536645,4.14472
2.56185,1.06596,0.837527,2.00333,-2.96808,3.41444,3.10683,2.10726,0.0977084,4.15261
2.57637,1.0758,0.851414,1.73333,-2.96486,3.39674,3.10906,2.11569,0.20299,4.16667
2.58842,1.07869,0.869026,1.68333,-2.95974,3.40674,3.11174,2.11714,0.292535,4.16976
2.6045,1.10281,0.907176,2.4,-2.94556,3.41335,3.11485,2.13072,0.302976,4.17592
2.61803,1.12112,0.910677,2.45667,-2.94193,3.41882,3.12104,2.13546,0.371408,4.18814
2.62527,1.1315,0.929306,2.60667,-2.93378,3.40231,3.12281,2.14608,0.327983,4.18965
2.63141,1.14219,0.943688,2.84667,-2.92882,3.42209,3.125,2.15113,0.345602,4.19419
2.6298,1.14752,0.945454,2.92333,-2.90685,3.42751,3.12808,2.16061,0.283545,4.2017
2.63814,1.14453,0.958513,2.96667,-2.91637,3.40009,3.13157,2.16355,0.334892,4.20767
2.64797,1.14886,0.988103,2.96333,-2.91037,3.39339,3.13288,2.16992,0.325415,4.21065
2.66322,1.16941,0.997161,3.33,-2.8995,3.39786,3.13462,2.18276,0.360796,4.21509
2.66614,1.16521,0.996933,3.45333,-2.89142,3.39563,3.14243,2.18258,0.367801,4.22391
2.68547,1.17143,0.981952,3.46333,-2.88894,3.38665,3.14501,2.2011,0.386875,4.21951
2.6938,1.18165,0.954893,3.49,-2.88342,3.37759,3.14759,2.2149,0.397863,4.22829
2.70373,1.1769,0.982985,3.45667,-2.86684,3.38665,3.15145,2.22894,0.425864,4.23989
2.70306,1.17003,0.988804,3.57667,-2.85043,3.39563,3.15657,2.22692,0.444869,4.24276
2.72429,1.16797,1.02947,3.97333,-2.84432,3.39451,3.16167,2.2441,0.5825,4.24276
2.73527,1.18671,1.04202,4.07667,-2.82937,3.43183,3.1659,2.25341,0.573244,4.2442
2.75194,1.21269,1.00752,4.07333,-2.8204,3.44575,3.17011,2.26712,0.610293,4.25135
2.77217,1.23834,1.04343,4.16667,-2.80469,3.47197,3.1768,2.28788,0.623181,4.25986
2.79399,1.25299,1.09833,4.55667,-2.8017,3.50955,3.18346,2.30118,0.719332,4.2683
2.79544,1.28114,1.13009,4.91333,-2.78727,3.49953,3.1913,2.30174,0.714079,4.27528
2.79863,1.30007,1.13118,5.41,-2.78364,3.50955,3.20193,2.30716,0.708565,4.28082
2.8043,1.31574,1.12029,5.56333,-2.78458,3.47919,3.21044,2.30747,0.747596,4.28634
2.81089,1.35732,1.10705,4.82333,-2.77033,3.45316,3.21447,2.30962,0.717558,4.29592
2.80756,1.35516,1.10414,3.99,-2.74887,3.43614,3.22087,2.31906,0.616382,4.30676
2.81252,1.3598,1.11697,3.89333,-2.73097,3.44255,3.2312,2.32036,0.635595,4.3108
2.81705,1.37046,1.13807,4.17333,-2.71888,3.44362,3.2422,2.32106,0.640333,4.31348
2.83489,1.38803,1.17972,4.78667,-2.7084,3.44999,3.25347,2.34143,0.661548,4.33205
2.8496,1.39275,1.18197,5.98,-2.69716,3.44999,3.26347,2.35426,0.696753,4.3386
2.85423,1.39626,1.23453,5.94333,-2.68635,3.45737,3.27299,2.371,0.642018,4.34251
2.85601,1.3988,1.24678,5.91667,-2.66552,3.47919,3.28691,2.37014,0.652044,4.34899
2.86887,1.38948,1.29225,6.56667,-2.66037,3.48227,3.29695,2.37821,0.722908,4.35028
2.86923,1.39147,1.29301,8.32667,-2.664,3.52243,3.31018,2.38201,0.70592,4.35028
2.87224,1.39488,1.27308,8.98333,-2.67037,3.53515,3.32468,2.38157,0.730316,4.35543
2.86451,1.38388,1.26319,8.94,-2.66557,3.5563,3.33755,2.38521,0.682387,4.35927
2.86069,1.38422,1.21963,8.57333,-2.66452,3.56388,3.35166,2.38648,0.634474,4.36182
2.85998,1.37415,1.167,7.88,-2.65852,3.5601,3.36522,2.38579,0.658975,4.36437
2.86508,1.38361,1.13997,6.70333,-2.63119,3.5582,3.37348,2.39258,0.656863,4.37071
2.85092,1.38056,1.10749,5.56667,-2.60542,3.5563,3.38642,2.38641,0.533815,4.36818
2.8752,1.37755,1.12187,3.85667,-2.58566,3.56577,3.4012,2.39681,0.681963,4.37952
2.8777,1.37634,1.09252,4.56333,-2.57312,3.58537,3.41444,2.401,0.678776,4.38577
2.88253,1.37446,1.09689,5.47333,-2.54865,3.57795,3.42459,2.40549,0.672157,4.39074
2.88226,1.37567,1.10864,4.75,-2.54137,3.60731,3.4327,2.41726,0.599345,4.39074
2.89904,1.40023,1.18958,3.54,-2.52422,3.63759,3.44713,2.42418,0.655474,4.40672
2.91923,1.40269,1.21052,4.3,-2.50085,3.66697,3.45347,2.43968,0.735921,4.41401
2.92638,1.39008,1.21486,4.74,-2.47851,3.69552,3.46323,2.45086,0.755323,4.41884
2.94121,1.39618,1.20135,5.14333,-2.44911,3.74321,3.47569,2.46753,0.75025,4.42963
2.96391,1.40765,1.2561,6.53667,-2.41613,3.85298,3.48768,2.48358,0.806172,4.4403
2.97172,1.40333,1.2468,7.81667,-2.40512,3.96145,3.50405,2.48303,0.883507,4.43438
2.96541,1.38593,1.24446,10.56,-2.39021,4.08036,3.52223,2.48455,0.842202,4.43438
2.97114,1.3917,1.25264,9.99667,-2.38531,4.07528,3.54328,2.47875,0.921827,4.43082
2.96168,1.40693,1.24266,9.32333,-2.36832,4.14789,3.56105,2.47963,0.84772,4.42604
2.96191,1.41715,1.23408,11.25,-2.34554,4.06217,3.58407,2.48527,0.876265,4.42485
2.94842,1.41503,1.23449,12.09,-2.33321,4.11415,3.61335,2.48331,0.807725,4.42604
2.94013,1.41821,1.16449,9.34667,-2.32847,4.14261,3.64284,2.45919,0.870697,4.42125
2.9255,1.42896,1.07541,6.30333,-2.32917,4.06389,3.66561,2.46049,0.649861,4.42843
2.93139,1.42719,0.857485,5.42,-2.32582,4.10649,3.67959,2.47306,0.607304,4.43557
2.94592,1.42664,1.04161,6.16,-2.32517,4.14789,3.6971,2.48528,0.685278,4.43438
2.95595,1.43539,1.04834,5.41333,-2.32708,4.16667,3.71479,2.49241,0.69879,4.43438
2.9771,1.43863,1.0903,4.82667,-2.32563,4.13035,3.72569,2.5113,0.789491,4.44383
2.98309,1.42994,1.11812,5.19667,-2.31815,4.16252,3.73576,2.51678,0.83674,4.45667
2.98568,1.42174,1.10244,5.28333,-2.32004,4.15784,3.7495,2.52666,0.845074,4.46245
2.99094,1.41908,1.1176,4.87333,-2.31038,4.15314,3.76746,2.53592,0.808038,4.4682
3.00075,1.42821,1.15598,4.66,-2.29808,4.18256,3.78351,2.54684,0.864925,4.46706
3.01599,1.43548,1.19037,5.15667,-2.28201,4.20668,3.79975,2.5509,0.906499,4.46935
3.03115,1.43374,1.19463,5.82,-2.27516,4.16044,3.81176,2.56093,0.969973,4.47506
3.02957,1.43171,1.20822,6.51333,-2.26917,4.17848,3.83211,2.56685,0.96684,4.47961
3.03009,1.42926,1.20917,6.75667,-2.23985,4.22683,3.84716,2.57177,0.973815,4.492
3.06518,1.44754,1.27964,7.28333,-2.21501,4.29274,3.8664,2.59245,1.03452,4.48751
3.07209,1.4506,1.27247,8.1,-2.20906,4.30856,3.88362,2.59559,1.06103,4.48976
3.08222,1.45484,1.29812,9.58333,-2.21139,4.34985,3.90379,2.59846,1.09243,4.49424
3.08201,1.44366,1.30587,10.0733,-2.20475,4.40672,3.92296,2.60367,1.09832,4.4987
3.08045,1.44911,1.30107,10.18,-2.20176,4.44147,3.94565,2.60161,1.10269,4.49312
3.08444,1.455,1.28275,10.9467,-2.19796,4.46168,3.9667,2.61084,1.08536,4.48976
3.08457,1.46824,1.27608,13.5767,-2.18176,4.49981,3.98713,2.61554,1.07227,4.48976
3.08489,1.48133,1.25968,15.0467,-2.15981,4.51561,4.00933,2.61952,1.08473,4.48751
3.06164,1.486,1.21223,12.6867,-2.17533,4.492,4.0314,2.59673,1.02479,4.49088
3.05695,1.4703,1.18005,9.83667,-2.1432,4.58497,4.05352,2.6046,0.908147,4.49424
3.07195,1.47534,1.21792,15.8533,-2.14518,4.63279,4.07974,2.61011,0.995381,4.49424
3.08904,1.48529,1.26944,16.57,-2.16929,4.64247,4.10528,2.61126,1.13001,4.49312
3.07984,1.48529,1.25875,17.78,-2.1535,4.64727,4.12326,2.6087,1.08658,4.49312
3.08918,1.47313,1.23745,17.5767,-2.13372,4.64343,4.14234,2.60949,1.17724,4.49536
3.07462,1.48325,1.18234,13.5867,-2.1341,4.60417,4.16044,2.59682,1.15781,4.49536
3.05576,1.48311,1.14058,14.2267,-2.1133,4.60317,4.17423,2.59913,1.028,4.50866
3.05786,1.48754,1.12622,14.5133,-2.12459,4.61809,4.18708,2.5968,1.02717,4.50866
3.0505,1.49042,1.05677,11.0067,-2.0965,4.60417,4.20095,2.60201,1.00506,4.50756
3.04871,1.50772,1.01328,9.28667,-2.04703,4.59411,4.21139,2.61633,0.857709,4.51086
3.0584,1.51122,1.02339,8.65333,-2.01399,4.60283,4.21877,2.62414,0.832565,4.51525
3.07968,1.51696,1.07381,8.80333,-1.97757,4.6138,4.22771,2.64526,0.902291,4.50976
3.09479,1.53174,1.07292,9.46,-1.95016,4.6217,4.23642,2.65993,0.940107,4.50756
3.11259,1.50969,1.09189,9.43,-1.92886,4.63473,4.2452,2.6735,1.05439,4.50756
3.13242,1.53422,1.15997,9.68667,-1.89215,4.6511,4.25689,2.6806,1.16598,4.50756
3.14712,1.55483,1.17457,10.5567,-1.87461,4.64759,4.26493,2.69256,1.19423,4.50866
3.15317,1.55953,1.15778,11.39,-1.88489,4.63828,4.27291,2.69633,1.21531,4.51305
3.15866,1.57637,1.15559,9.26667,-1.87719,4.62104,4.27999,2.70716,1.18831,4.51525
3.16481,1.58552,1.23159,8.47667,-1.84432,4.59478,4.29046,2.71954,1.131,4.51852
3.17047,1.60143,1.15428,7.92333,-1.82365,4.56331,4.29729,2.72913,1.14723,4.51852
3.18286,1.62176,1.21169,7.9,-1.78159,4.53475,4.30204,2.74679,1.11908,4.52613
3.18856,1.62565,1.21181,8.10333,-1.74701,4.55493,4.30932,2.74993,1.16054,4.5326
3.19547,1.6288,1.2332,7.82667,-1.73157,4.51049,4.31321,2.75803,1.13878,4.54116
3.19752,1.64344,1.20547,6.92,-1.68619,4.45551,4.31815,2.76224,1.08866,4.55598
3.20425,1.66273,1.22082,6.20667,-1.62719,4.46091,4.32427,2.77839,1.02954,4.55913
3.20757,1.6578,1.26533,6.26667,-1.58166,4.46935,4.33086,2.78375,1.02478,4.56851
3.21281,1.66143,1.25284,6.22,-1.54299,4.49981,4.3399,2.78649,1.06289,4.55703
3.22129,1.66709,1.35895,6.65,-1.52116,4.53903,4.34731,2.80003,1.05323,4.55703
3.22719,1.66699,1.33643,6.84333,-1.53656,4.5647,4.35466,2.81077,1.04471,4.55703
3.24192,1.67361,1.34311,6.91667,-1.53631,4.55668,4.36259,2.81219,1.14889,4.56226
3.24654,1.66613,1.33663,6.66333,-1.53266,4.5486,4.36919,2.82741,1.08029,4.56954
3.25614,1.66431,1.34794,7.15667,-1.51781,4.56504,4.3794,2.83331,1.09889,4.57161
3.25846,1.65386,1.34592,7.98333,-1.50872,4.57368,4.39086,2.83912,1.09154,4.57161
3.26889,1.66801,1.35818,8.47,-1.51465,4.57092,4.39851,2.85038,1.10424,4.56851
3.27891,1.66425,1.39049,9.44333,-1.51979,4.62693,4.40916,2.85254,1.15666,4.56122
3.28234,1.67515,1.3805,9.72667,-1.53322,4.64375,4.41896,2.85795,1.14312,4.55071
3.28416,1.6804,1.36679,9.08333,-1.52517,4.62889,4.42628,2.8628,1.12516,4.55177
3.28484,1.68111,1.36002,8.61333,-1.51105,4.64214,4.43367,2.8658,1.11621,4.55493
3.29522,1.69823,1.33444,8.25,-1.51009,4.66532,4.44477,2.87414,1.11647,4.55598
3.29472,1.69514,1.33315,8.24333,-1.50756,4.62628,4.45621,2.87349,1.11952,4.56851
3.29004,1.69227,1.34067,8.16,-1.49952,4.69226,4.46579,2.87814,1.10486,4.56747
3.27868,1.70588,1.32468,7.74333,-1.49192,4.77181,4.47438,2.87198,1.02803,4.56122
3.27138,1.70471,1.34735,6.42667,-1.48906,4.66312,4.48594,2.86091,0.990423,4.56643
3.27459,1.70066,1.28019,5.86333,-1.46421,4.60617,4.49312,2.86508,0.968142,4.57985
3.27424,1.6935,1.25419,5.64333,-1.43587,4.59478,4.4997,2.86568,0.980611,4.58497
3.27687,1.68646,1.22968,4.81667,-1.41106,4.60417,4.50502,2.86393,1.01305,4.58904
3.2837,1.69076,1.18353,4.02333,-1.37189,4.58122,4.51262,2.8784,0.949468,4.60217
3.2903,1.68854,1.18074,3.77,-1.33167,4.60517,4.5182,2.88174,1.01232,4.60217
3.29486,1.69221,1.16417,3.25667,-1.2998,4.62203,4.52146,2.88825,1.01951,4.60817
3.30519,1.68639,1.21027,3.03667,-1.25296,4.62693,4.52775,2.90091,1.03772,4.60717
3.30255,1.6739,1.1782,3.04,-1.23306,4.62039,4.53603,2.89774,1.06401,4.60317
3.30632,1.67377,1.22702,3,-1.20544,4.64631,4.54138,2.90619,1.06236,4.60016
3.30763,1.67162,1.22886,3.06,-1.17918,4.6171,4.54584,2.91364,1.04127,4.59915
3.32031,1.67186,1.27508,2.99,-1.15436,4.63279,4.55166,2.92108,1.08728,4.59512
3.32633,1.6614,1.2667,3.21333,-1.14747,4.63699,4.55682,2.92563,1.12948,4.60517
3.33792,1.66444,1.32267,3.94,-1.15794,4.63376,4.56132,2.93253,1.18887,4.59815
3.34106,1.68015,1.31475,4.48667,-1.16961,4.61512,4.56726,2.9403,1.16424,4.59006
3.35062,1.66973,1.31793,5.16667,-1.19341,4.6035,4.57203,2.94713,1.21895,4.59107
3.35239,1.67271,1.31714,5.81,-1.21067,4.62921,4.57934,2.94767,1.23156,4.59208
3.35207,1.67676,1.3395,6.02,-1.22326,4.63505,4.58354,2.95649,1.20312,4.59208
3.35713,1.67201,1.3352,5.79667,-1.22736,4.61611,4.58802,2.96171,1.17521,4.59411
3.36288,1.66217,1.34198,5.72,-1.2367,4.64599,4.5929,2.96513,1.19616,4.59815
3.36807,1.67436,1.35368,5.36333,-1.24721,4.70411,4.59905,2.97124,1.19895,4.59815
3.38215,1.68302,1.40971,5.24333,-1.26245,4.73327,4.60257,2.98237,1.24164,4.59915
3.38447,1.67586,1.40651,5.30667,-1.28549,4.73795,4.60737,2.98365,1.28573,4.60016
3.39321,1.67991,1.43566,5.28,-1.3184,4.75961,4.61145,2.99093,1.28265,4.59915
3.40167,1.68478,1.4561,5.27667,-1.32643,4.76473,4.61848,2.99874,1.31101,4.60016
3.41367,1.69621,1.48126,5.52333,-1.35958,4.67966,4.62321,2.99928,1.36938,4.60317
3.42145,1.69843,1.51552,5.53333,-1.35488,4.67376,4.62615,3.01275,1.36746,4.60916
3.42562,1.69899,1.5282,5.50667,-1.3578,4.72295,4.62977,3.01807,1.38066,4.62006
3.43957,1.69437,1.56073,5.52,-1.37043,4.61413,4.6322,3.02646,1.45386,4.63667
3.44459,1.70962,1.58151,5.5,-1.39532,4.59343,4.63502,3.03856,1.43086,4.64823
3.45053,1.71099,1.60365,5.53333,-1.38505,4.54648,4.6387,3.04631,1.43892,4.65681
3.46189,1.71682,1.62528,4.86,-1.38442,4.53152,4.6415,3.05688,1.45593,4.6625
3.46835,1.72677,1.63582,4.73333,-1.37902,4.49536,4.64718,3.0671,1.45391,4.67563
3.47258,1.73109,1.65462,4.74667,-1.39748,4.55071,4.65062,3.08097,1.4387,4.67096
3.48385,1.74566,1.68654,5.09333,-1.37574,4.62824,4.65291,3.09315,1.47538,4.67283
3.50111,1.76757,1.72314,5.30667,-1.17669,4.66532,4.65624,3.10704,1.51731,4.68398
3.51114,1.77038,1.75666,5.68,-1.33296,4.7026,4.66438,3.12394,1.52507,4.70863
3.52263,1.78064,1.77661,6.27333,-1.41105,4.76046,4.6703,3.12854,1.58407,4.7032
3.5259,1.77826,1.79222,6.52,-1.42096,4.80293,4.67423,3.13789,1.59569,4.71582
3.52597,1.78496,1.79355,6.47333,-1.41672,4.89535,4.67907,3.14211,1.57679,4.71313
